Sample Name,Noise Type,Noise Intensity,Compressor,Result,Distance
f33llik3dyin,white,0.25,BZIP2,f33llik3dyin,0.969646
f33llik3dyin,white,0.25,LZMA,f33llik3dyin,0.96079
f33llik3dyin,white,0.25,ZSTD,f33llik3dyin,0.981298
f33llik3dyin,white,0.25,LZ4,f33llik3dyin,0.987932
f33llik3dyin,white,0.25,LZO,eyesclosed,0.866907
f33llik3dyin,white,0.25,SNAPPY,eyesclosed,0.872964
f33llik3dyin,white,0.2,GZIP,f33llik3dyin,0.984733
f33llik3dyin,white,0.2,BZIP2,f33llik3dyin,0.969646
f33llik3dyin,white,0.2,LZMA,f33llik3dyin,0.96079
f33llik3dyin,white,0.2,ZSTD,f33llik3dyin,0.981298
f33llik3dyin,white,0.2,LZ4,f33llik3dyin,0.987932
f33llik3dyin,white,0.2,LZO,eyesclosed,0.866907
f33llik3dyin,white,0.2,SNAPPY,eyesclosed,0.872964
fe1n,brown,0.05,GZIP,fe1n,0.987188
fe1n,brown,0.05,BZIP2,fe1n,0.977179
fe1n,brown,0.05,LZMA,fe1n,0.970271
fe1n,brown,0.05,ZSTD,fe1n,0.988335
fe1n,brown,0.05,LZ4,fe1n,0.986324
fe1n,brown,0.05,LZO,eyesclosed,0.860653
fe1n,brown,0.05,SNAPPY,eyesclosed,0.873734
fe1n,brown,0.15,GZIP,fe1n,0.987188
fe1n,brown,0.15,BZIP2,fe1n,0.977179
fe1n,brown,0.15,LZMA,fe1n,0.970271
fe1n,brown,0.15,ZSTD,fe1n,0.988335
fe1n,brown,0.15,LZ4,fe1n,0.986324
fe1n,brown,0.15,LZO,eyesclosed,0.860653
fe1n,brown,0.15,SNAPPY,eyesclosed,0.873734
fe1n,brown,0.1,GZIP,fe1n,0.987188
fe1n,brown,0.1,BZIP2,fe1n,0.977179
fe1n,brown,0.1,LZMA,fe1n,0.970271
fe1n,brown,0.1,ZSTD,fe1n,0.988335
fe1n,brown,0.1,LZ4,fe1n,0.986324
fe1n,brown,0.1,LZO,eyesclosed,0.860653
fe1n,brown,0.1,SNAPPY,eyesclosed,0.873734
fe1n,brown,0.25,GZIP,fe1n,0.987188
fe1n,brown,0.25,BZIP2,fe1n,0.977179
fe1n,brown,0.25,LZMA,fe1n,0.970271
fe1n,brown,0.25,ZSTD,fe1n,0.988335
fe1n,brown,0.25,LZ4,fe1n,0.986324
fe1n,brown,0.25,LZO,eyesclosed,0.860653
fe1n,brown,0.25,SNAPPY,eyesclosed,0.873734
fe1n,brown,0.2,GZIP,fe1n,0.987188
fe1n,brown,0.2,BZIP2,fe1n,0.977179
fe1n,brown,0.2,LZMA,fe1n,0.970271
fe1n,brown,0.2,ZSTD,fe1n,0.988335
fe1n,brown,0.2,LZ4,fe1n,0.986324
fe1n,brown,0.2,LZO,eyesclosed,0.860653
fe1n,brown,0.2,SNAPPY,eyesclosed,0.873734
fe1n,pink,0.05,GZIP,fe1n,0.987188
fe1n,pink,0.05,BZIP2,fe1n,0.977179
fe1n,pink,0.05,LZMA,fe1n,0.970271
fe1n,pink,0.05,ZSTD,fe1n,0.988335
fe1n,pink,0.05,LZ4,fe1n,0.986324
fe1n,pink,0.05,LZO,eyesclosed,0.860653
fe1n,pink,0.05,SNAPPY,eyesclosed,0.873734
fe1n,pink,0.15,GZIP,fe1n,0.987188
fe1n,pink,0.15,BZIP2,fe1n,0.977179
fe1n,pink,0.15,LZMA,fe1n,0.970271
fe1n,pink,0.15,ZSTD,fe1n,0.988335
fe1n,pink,0.15,LZ4,fe1n,0.986324
fe1n,pink,0.15,LZO,eyesclosed,0.860653
fe1n,pink,0.15,SNAPPY,eyesclosed,0.873734
fe1n,pink,0.1,GZIP,fe1n,0.987188
fe1n,pink,0.1,BZIP2,fe1n,0.977179
fe1n,pink,0.1,LZMA,fe1n,0.970271
fe1n,pink,0.1,ZSTD,fe1n,0.988335
fe1n,pink,0.1,LZ4,fe1n,0.986324
fe1n,pink,0.1,LZO,eyesclosed,0.860653
fe1n,pink,0.1,SNAPPY,eyesclosed,0.873734
fe1n,pink,0.25,GZIP,fe1n,0.987188
fe1n,pink,0.25,BZIP2,fe1n,0.977179
fe1n,pink,0.25,LZMA,fe1n,0.970271
fe1n,pink,0.25,ZSTD,fe1n,0.988335
fe1n,pink,0.25,LZ4,fe1n,0.986324
fe1n,pink,0.25,LZO,eyesclosed,0.860653
fe1n,pink,0.25,SNAPPY,eyesclosed,0.873734
fe1n,pink,0.2,GZIP,fe1n,0.987188
fe1n,pink,0.2,BZIP2,fe1n,0.977179
fe1n,pink,0.2,LZMA,fe1n,0.970271
fe1n,pink,0.2,ZSTD,fe1n,0.988335
fe1n,pink,0.2,LZ4,fe1n,0.986324
fe1n,pink,0.2,LZO,eyesclosed,0.860653
fe1n,pink,0.2,SNAPPY,eyesclosed,0.873734
fe1n,white,0.05,GZIP,fe1n,0.987188
fe1n,white,0.05,BZIP2,fe1n,0.977179
fe1n,white,0.05,LZMA,fe1n,0.970271
fe1n,white,0.05,ZSTD,fe1n,0.988335
fe1n,white,0.05,LZ4,fe1n,0.986324
fe1n,white,0.05,LZO,eyesclosed,0.860653
fe1n,white,0.05,SNAPPY,eyesclosed,0.873734
fe1n,white,0.15,GZIP,fe1n,0.987188
fe1n,white,0.15,BZIP2,fe1n,0.977179
fe1n,white,0.15,LZMA,fe1n,0.970271
fe1n,white,0.15,ZSTD,fe1n,0.988335
fe1n,white,0.15,LZ4,fe1n,0.986324
fe1n,white,0.15,LZO,eyesclosed,0.860653
fe1n,white,0.15,SNAPPY,eyesclosed,0.873734
fe1n,white,0.1,GZIP,fe1n,0.987188
fe1n,white,0.1,BZIP2,fe1n,0.977179
fe1n,white,0.1,LZMA,fe1n,0.970271
fe1n,white,0.1,ZSTD,fe1n,0.988335
fe1n,white,0.1,LZ4,fe1n,0.986324
fe1n,white,0.1,LZO,eyesclosed,0.860653
fe1n,white,0.1,SNAPPY,eyesclosed,0.873734
fe1n,white,0.25,GZIP,fe1n,0.987188
fe1n,white,0.25,BZIP2,fe1n,0.977179
fe1n,white,0.25,LZMA,fe1n,0.970271
fe1n,white,0.25,ZSTD,fe1n,0.988335
fe1n,white,0.25,LZ4,fe1n,0.986324
fe1n,white,0.25,LZO,eyesclosed,0.860653
fe1n,white,0.25,SNAPPY,eyesclosed,0.873734
fe1n,white,0.2,GZIP,fe1n,0.987188
fe1n,white,0.2,BZIP2,fe1n,0.977179
fe1n,white,0.2,LZMA,fe1n,0.970271
fe1n,white,0.2,ZSTD,fe1n,0.988335
fe1n,white,0.2,LZ4,fe1n,0.986324
fe1n,white,0.2,LZO,eyesclosed,0.860653
fe1n,white,0.2,SNAPPY,eyesclosed,0.873734
feelgood,brown,0.05,GZIP,feelgood,0.990247
feelgood,brown,0.05,BZIP2,feelgood,0.98546
feelgood,brown,0.05,LZMA,feelgood,0.970836
feelgood,brown,0.05,ZSTD,feelgood,0.988706
feelgood,brown,0.05,LZ4,feelgood,0.994282
feelgood,brown,0.05,LZO,eyesclosed,0.92133
feelgood,brown,0.05,SNAPPY,thrown,0.96613
feelgood,brown,0.15,GZIP,feelgood,0.990247
feelgood,brown,0.15,BZIP2,feelgood,0.98546
feelgood,brown,0.15,LZMA,feelgood,0.970836
feelgood,brown,0.15,ZSTD,feelgood,0.988706
feelgood,brown,0.15,LZ4,feelgood,0.994282
feelgood,brown,0.15,LZO,eyesclosed,0.92133
feelgood,brown,0.15,SNAPPY,thrown,0.96613
feelgood,brown,0.1,GZIP,feelgood,0.990247
feelgood,brown,0.1,BZIP2,feelgood,0.98546
feelgood,brown,0.1,LZMA,feelgood,0.970836
feelgood,brown,0.1,ZSTD,feelgood,0.988706
feelgood,brown,0.1,LZ4,feelgood,0.994282
feelgood,brown,0.1,LZO,eyesclosed,0.92133
feelgood,brown,0.1,SNAPPY,thrown,0.96613
feelgood,brown,0.25,GZIP,feelgood,0.990247
feelgood,brown,0.25,BZIP2,feelgood,0.98546
feelgood,brown,0.25,LZMA,feelgood,0.970836
feelgood,brown,0.25,ZSTD,feelgood,0.988706
feelgood,brown,0.25,LZ4,feelgood,0.994282
feelgood,brown,0.25,LZO,eyesclosed,0.92133
feelgood,brown,0.25,SNAPPY,thrown,0.96613
feelgood,brown,0.2,GZIP,feelgood,0.990247
feelgood,brown,0.2,BZIP2,feelgood,0.98546
feelgood,brown,0.2,LZMA,feelgood,0.970836
feelgood,brown,0.2,ZSTD,feelgood,0.988706
feelgood,brown,0.2,LZ4,feelgood,0.994282
feelgood,brown,0.2,LZO,eyesclosed,0.92133
feelgood,brown,0.2,SNAPPY,thrown,0.96613
feelgood,pink,0.05,GZIP,feelgood,0.990247
feelgood,pink,0.05,BZIP2,feelgood,0.98546
feelgood,pink,0.05,LZMA,feelgood,0.970836
feelgood,pink,0.05,ZSTD,feelgood,0.988706
feelgood,pink,0.05,LZ4,feelgood,0.994282
feelgood,pink,0.05,LZO,eyesclosed,0.92133
feelgood,pink,0.05,SNAPPY,thrown,0.96613
feelgood,pink,0.15,GZIP,feelgood,0.990247
feelgood,pink,0.15,BZIP2,feelgood,0.98546
feelgood,pink,0.15,LZMA,feelgood,0.970836
feelgood,pink,0.15,ZSTD,feelgood,0.988706
feelgood,pink,0.15,LZ4,feelgood,0.994282
feelgood,pink,0.15,LZO,eyesclosed,0.92133
feelgood,pink,0.15,SNAPPY,thrown,0.96613
feelgood,pink,0.1,GZIP,feelgood,0.990247
feelgood,pink,0.1,BZIP2,feelgood,0.98546
feelgood,pink,0.1,LZMA,feelgood,0.970836
feelgood,pink,0.1,ZSTD,feelgood,0.988706
feelgood,pink,0.1,LZ4,feelgood,0.994282
feelgood,pink,0.1,LZO,eyesclosed,0.92133
feelgood,pink,0.1,SNAPPY,thrown,0.96613
feelgood,pink,0.25,GZIP,feelgood,0.990247
feelgood,pink,0.25,BZIP2,feelgood,0.98546
feelgood,pink,0.25,LZMA,feelgood,0.970836
feelgood,pink,0.25,ZSTD,feelgood,0.988706
feelgood,pink,0.25,LZ4,feelgood,0.994282
feelgood,pink,0.25,LZO,eyesclosed,0.92133
feelgood,pink,0.25,SNAPPY,thrown,0.96613
feelgood,pink,0.2,GZIP,feelgood,0.990247
feelgood,pink,0.2,BZIP2,feelgood,0.98546
feelgood,pink,0.2,LZMA,feelgood,0.970836
feelgood,pink,0.2,ZSTD,feelgood,0.988706
feelgood,pink,0.2,LZ4,feelgood,0.994282
feelgood,pink,0.2,LZO,eyesclosed,0.92133
feelgood,pink,0.2,SNAPPY,thrown,0.96613
feelgood,white,0.05,GZIP,feelgood,0.990247
feelgood,white,0.05,BZIP2,feelgood,0.98546
feelgood,white,0.05,LZMA,feelgood,0.970836
feelgood,white,0.05,ZSTD,feelgood,0.988706
feelgood,white,0.05,LZ4,feelgood,0.994282
feelgood,white,0.05,LZO,eyesclosed,0.92133
feelgood,white,0.05,SNAPPY,thrown,0.96613
feelgood,white,0.15,GZIP,feelgood,0.990247
feelgood,white,0.15,BZIP2,feelgood,0.98546
feelgood,white,0.15,LZMA,feelgood,0.970836
feelgood,white,0.15,ZSTD,feelgood,0.988706
feelgood,white,0.15,LZ4,feelgood,0.994282
feelgood,white,0.15,LZO,eyesclosed,0.92133
feelgood,white,0.15,SNAPPY,thrown,0.96613
feelgood,white,0.1,GZIP,feelgood,0.990247
feelgood,white,0.1,BZIP2,feelgood,0.98546
feelgood,white,0.1,LZMA,feelgood,0.970836
feelgood,white,0.1,ZSTD,feelgood,0.988706
feelgood,white,0.1,LZ4,feelgood,0.994282
feelgood,white,0.1,LZO,eyesclosed,0.92133
feelgood,white,0.1,SNAPPY,thrown,0.96613
feelgood,white,0.25,GZIP,feelgood,0.990247
feelgood,white,0.25,BZIP2,feelgood,0.98546
feelgood,white,0.25,LZMA,feelgood,0.970836
feelgood,white,0.25,ZSTD,feelgood,0.988706
feelgood,white,0.25,LZ4,feelgood,0.994282
feelgood,white,0.25,LZO,eyesclosed,0.92133
feelgood,white,0.25,SNAPPY,thrown,0.96613
feelgood,white,0.2,GZIP,feelgood,0.990247
feelgood,white,0.2,BZIP2,feelgood,0.98546
feelgood,white,0.2,LZMA,feelgood,0.970836
feelgood,white,0.2,ZSTD,feelgood,0.988706
feelgood,white,0.2,LZ4,feelgood,0.994282
feelgood,white,0.2,LZO,eyesclosed,0.92133
feelgood,white,0.2,SNAPPY,thrown,0.96613
getitstarted,brown,0.05,GZIP,getitstarted,0.994949
getitstarted,brown,0.05,BZIP2,getitstarted,0.991274
getitstarted,brown,0.05,LZMA,getitstarted,0.982516
getitstarted,brown,0.05,ZSTD,getitstarted,0.994536
getitstarted,brown,0.05,LZ4,getitstarted,0.990774
getitstarted,brown,0.05,LZO,houdini,0.97861
getitstarted,brown,0.05,SNAPPY,getitstarted,0.874203
getitstarted,brown,0.15,GZIP,getitstarted,0.994949
getitstarted,brown,0.15,BZIP2,getitstarted,0.991274
getitstarted,brown,0.15,LZMA,getitstarted,0.982516
getitstarted,brown,0.15,ZSTD,getitstarted,0.994536
getitstarted,brown,0.15,LZ4,getitstarted,0.990774
getitstarted,brown,0.15,LZO,houdini,0.97861
getitstarted,brown,0.15,SNAPPY,getitstarted,0.874203
getitstarted,brown,0.1,GZIP,getitstarted,0.994949
getitstarted,brown,0.1,BZIP2,getitstarted,0.991274
getitstarted,brown,0.1,LZMA,getitstarted,0.982516
getitstarted,brown,0.1,ZSTD,getitstarted,0.994536
getitstarted,brown,0.1,LZ4,getitstarted,0.990774
getitstarted,brown,0.1,LZO,houdini,0.97861
getitstarted,brown,0.1,SNAPPY,getitstarted,0.874203
getitstarted,brown,0.25,GZIP,getitstarted,0.994949
getitstarted,brown,0.25,BZIP2,getitstarted,0.991274
getitstarted,brown,0.25,LZMA,getitstarted,0.982516
getitstarted,brown,0.25,ZSTD,getitstarted,0.994536
getitstarted,brown,0.25,LZ4,getitstarted,0.990774
getitstarted,brown,0.25,LZO,houdini,0.97861
getitstarted,brown,0.25,SNAPPY,getitstarted,0.874203
getitstarted,brown,0.2,GZIP,getitstarted,0.994949
getitstarted,brown,0.2,BZIP2,getitstarted,0.991274
getitstarted,brown,0.2,LZMA,getitstarted,0.982516
getitstarted,brown,0.2,ZSTD,getitstarted,0.994536
getitstarted,brown,0.2,LZ4,getitstarted,0.990774
getitstarted,brown,0.2,LZO,houdini,0.97861
getitstarted,brown,0.2,SNAPPY,getitstarted,0.874203
getitstarted,pink,0.05,GZIP,getitstarted,0.994949
getitstarted,pink,0.05,BZIP2,getitstarted,0.991274
getitstarted,pink,0.05,LZMA,getitstarted,0.982516
getitstarted,pink,0.05,ZSTD,getitstarted,0.994536
getitstarted,pink,0.05,LZ4,getitstarted,0.990774
getitstarted,pink,0.05,LZO,houdini,0.97861
getitstarted,pink,0.05,SNAPPY,getitstarted,0.874203
getitstarted,pink,0.15,GZIP,getitstarted,0.994949
getitstarted,pink,0.15,BZIP2,getitstarted,0.991274
getitstarted,pink,0.15,LZMA,getitstarted,0.982516
getitstarted,pink,0.15,ZSTD,getitstarted,0.994536
getitstarted,pink,0.15,LZ4,getitstarted,0.990774
getitstarted,pink,0.15,LZO,houdini,0.97861
getitstarted,pink,0.15,SNAPPY,getitstarted,0.874203
getitstarted,pink,0.1,GZIP,getitstarted,0.994949
getitstarted,pink,0.1,BZIP2,getitstarted,0.991274
getitstarted,pink,0.1,LZMA,getitstarted,0.982516
getitstarted,pink,0.1,ZSTD,getitstarted,0.994536
getitstarted,pink,0.1,LZ4,getitstarted,0.990774
getitstarted,pink,0.1,LZO,houdini,0.97861
getitstarted,pink,0.1,SNAPPY,getitstarted,0.874203
getitstarted,pink,0.25,GZIP,getitstarted,0.994949
getitstarted,pink,0.25,BZIP2,getitstarted,0.991274
getitstarted,pink,0.25,LZMA,getitstarted,0.982516
getitstarted,pink,0.25,ZSTD,getitstarted,0.994536
getitstarted,pink,0.25,LZ4,getitstarted,0.990774
getitstarted,pink,0.25,LZO,houdini,0.97861
getitstarted,pink,0.25,SNAPPY,getitstarted,0.874203
getitstarted,pink,0.2,GZIP,getitstarted,0.994949
getitstarted,pink,0.2,BZIP2,getitstarted,0.991274
getitstarted,pink,0.2,LZMA,getitstarted,0.982516
getitstarted,pink,0.2,ZSTD,getitstarted,0.994536
getitstarted,pink,0.2,LZ4,getitstarted,0.990774
getitstarted,pink,0.2,LZO,houdini,0.97861
getitstarted,pink,0.2,SNAPPY,getitstarted,0.874203
getitstarted,white,0.05,GZIP,getitstarted,0.994949
getitstarted,white,0.05,BZIP2,getitstarted,0.991274
getitstarted,white,0.05,LZMA,getitstarted,0.982516
getitstarted,white,0.05,ZSTD,getitstarted,0.994536
getitstarted,white,0.05,LZ4,getitstarted,0.990774
getitstarted,white,0.05,LZO,houdini,0.97861
getitstarted,white,0.05,SNAPPY,getitstarted,0.874203
getitstarted,white,0.15,GZIP,getitstarted,0.994949
getitstarted,white,0.15,BZIP2,getitstarted,0.991274
getitstarted,white,0.15,LZMA,getitstarted,0.982516
getitstarted,white,0.15,ZSTD,getitstarted,0.994536
getitstarted,white,0.15,LZ4,getitstarted,0.990774
getitstarted,white,0.15,LZO,houdini,0.97861
getitstarted,white,0.15,SNAPPY,getitstarted,0.874203
getitstarted,white,0.1,GZIP,getitstarted,0.994949
getitstarted,white,0.1,BZIP2,getitstarted,0.991274
getitstarted,white,0.1,LZMA,getitstarted,0.982516
getitstarted,white,0.1,ZSTD,getitstarted,0.994536
getitstarted,white,0.1,LZ4,getitstarted,0.990774
getitstarted,white,0.1,LZO,houdini,0.97861
getitstarted,white,0.1,SNAPPY,getitstarted,0.874203
getitstarted,white,0.25,GZIP,getitstarted,0.994949
getitstarted,white,0.25,BZIP2,getitstarted,0.991274
getitstarted,white,0.25,LZMA,getitstarted,0.982516
getitstarted,white,0.25,ZSTD,getitstarted,0.994536
getitstarted,white,0.25,LZ4,getitstarted,0.990774
getitstarted,white,0.25,LZO,houdini,0.97861
getitstarted,white,0.25,SNAPPY,getitstarted,0.874203
getitstarted,white,0.2,GZIP,getitstarted,0.994949
getitstarted,white,0.2,BZIP2,getitstarted,0.991274
getitstarted,white,0.2,LZMA,getitstarted,0.982516
getitstarted,white,0.2,ZSTD,getitstarted,0.994536
getitstarted,white,0.2,LZ4,getitstarted,0.990774
getitstarted,white,0.2,LZO,houdini,0.97861
getitstarted,white,0.2,SNAPPY,getitstarted,0.874203
goodiebag,brown,0.05,GZIP,goodiebag,0.987185
goodiebag,brown,0.05,BZIP2,goodiebag,0.981058
goodiebag,brown,0.05,LZMA,goodiebag,0.96045
goodiebag,brown,0.05,ZSTD,goodiebag,0.98179
goodiebag,brown,0.05,LZ4,goodiebag,0.984578
goodiebag,brown,0.05,LZO,eyesclosed,0.864466
goodiebag,brown,0.05,SNAPPY,eyesclosed,0.887061
goodiebag,brown,0.15,GZIP,goodiebag,0.987185
goodiebag,brown,0.15,BZIP2,goodiebag,0.981058
goodiebag,brown,0.15,LZMA,goodiebag,0.96045
goodiebag,brown,0.15,ZSTD,goodiebag,0.98179
goodiebag,brown,0.15,LZ4,goodiebag,0.984578
goodiebag,brown,0.15,LZO,eyesclosed,0.864466
goodiebag,brown,0.15,SNAPPY,eyesclosed,0.887061
goodiebag,brown,0.1,GZIP,goodiebag,0.987185
goodiebag,brown,0.1,BZIP2,goodiebag,0.981058
goodiebag,brown,0.1,LZMA,goodiebag,0.96045
goodiebag,brown,0.1,ZSTD,goodiebag,0.98179
goodiebag,brown,0.1,LZ4,goodiebag,0.984578
goodiebag,brown,0.1,LZO,eyesclosed,0.864466
goodiebag,brown,0.1,SNAPPY,eyesclosed,0.887061
goodiebag,brown,0.25,GZIP,goodiebag,0.987185
goodiebag,brown,0.25,BZIP2,goodiebag,0.981058
goodiebag,brown,0.25,LZMA,goodiebag,0.96045
goodiebag,brown,0.25,ZSTD,goodiebag,0.98179
goodiebag,brown,0.25,LZ4,goodiebag,0.984578
goodiebag,brown,0.25,LZO,eyesclosed,0.864466
goodiebag,brown,0.25,SNAPPY,eyesclosed,0.887061
goodiebag,brown,0.2,GZIP,goodiebag,0.987185
goodiebag,brown,0.2,BZIP2,goodiebag,0.981058
goodiebag,brown,0.2,LZMA,goodiebag,0.96045
goodiebag,brown,0.2,ZSTD,goodiebag,0.98179
goodiebag,brown,0.2,LZ4,goodiebag,0.984578
goodiebag,brown,0.2,LZO,eyesclosed,0.864466
goodiebag,brown,0.2,SNAPPY,eyesclosed,0.887061
goodiebag,pink,0.05,GZIP,goodiebag,0.987185
goodiebag,pink,0.05,BZIP2,goodiebag,0.981058
goodiebag,pink,0.05,LZMA,goodiebag,0.96045
goodiebag,pink,0.05,ZSTD,goodiebag,0.98179
goodiebag,pink,0.05,LZ4,goodiebag,0.984578
goodiebag,pink,0.05,LZO,eyesclosed,0.864466
goodiebag,pink,0.05,SNAPPY,eyesclosed,0.887061
goodiebag,pink,0.15,GZIP,goodiebag,0.987185
goodiebag,pink,0.15,BZIP2,goodiebag,0.981058
goodiebag,pink,0.15,LZMA,goodiebag,0.96045
goodiebag,pink,0.15,ZSTD,goodiebag,0.98179
goodiebag,pink,0.15,LZ4,goodiebag,0.984578
goodiebag,pink,0.15,LZO,eyesclosed,0.864466
goodiebag,pink,0.15,SNAPPY,eyesclosed,0.887061
goodiebag,pink,0.1,GZIP,goodiebag,0.987185
goodiebag,pink,0.1,BZIP2,goodiebag,0.981058
goodiebag,pink,0.1,LZMA,goodiebag,0.96045
goodiebag,pink,0.1,ZSTD,goodiebag,0.98179
goodiebag,pink,0.1,LZ4,goodiebag,0.984578
goodiebag,pink,0.1,LZO,eyesclosed,0.864466
goodiebag,pink,0.1,SNAPPY,eyesclosed,0.887061
goodiebag,pink,0.25,GZIP,goodiebag,0.987185
goodiebag,pink,0.25,BZIP2,goodiebag,0.981058
goodiebag,pink,0.25,LZMA,goodiebag,0.96045
goodiebag,pink,0.25,ZSTD,goodiebag,0.98179
goodiebag,pink,0.25,LZ4,goodiebag,0.984578
goodiebag,pink,0.25,LZO,eyesclosed,0.864466
goodiebag,pink,0.25,SNAPPY,eyesclosed,0.887061
goodiebag,pink,0.2,GZIP,goodiebag,0.987185
goodiebag,pink,0.2,BZIP2,goodiebag,0.981058
goodiebag,pink,0.2,LZMA,goodiebag,0.96045
goodiebag,pink,0.2,ZSTD,goodiebag,0.98179
goodiebag,pink,0.2,LZ4,goodiebag,0.984578
goodiebag,pink,0.2,LZO,eyesclosed,0.864466
goodiebag,pink,0.2,SNAPPY,eyesclosed,0.887061
goodiebag,white,0.05,GZIP,goodiebag,0.987185
goodiebag,white,0.05,BZIP2,goodiebag,0.981058
goodiebag,white,0.05,LZMA,goodiebag,0.96045
goodiebag,white,0.05,ZSTD,goodiebag,0.98179
goodiebag,white,0.05,LZ4,goodiebag,0.984578
goodiebag,white,0.05,LZO,eyesclosed,0.864466
goodiebag,white,0.05,SNAPPY,eyesclosed,0.887061
goodiebag,white,0.15,GZIP,goodiebag,0.987185
goodiebag,white,0.15,BZIP2,goodiebag,0.981058
goodiebag,white,0.15,LZMA,goodiebag,0.96045
goodiebag,white,0.15,ZSTD,goodiebag,0.98179
goodiebag,white,0.15,LZ4,goodiebag,0.984578
goodiebag,white,0.15,LZO,eyesclosed,0.864466
goodiebag,white,0.15,SNAPPY,eyesclosed,0.887061
goodiebag,white,0.1,GZIP,goodiebag,0.987185
goodiebag,white,0.1,BZIP2,goodiebag,0.981058
goodiebag,white,0.1,LZMA,goodiebag,0.96045
goodiebag,white,0.1,ZSTD,goodiebag,0.98179
goodiebag,white,0.1,LZ4,goodiebag,0.984578
goodiebag,white,0.1,LZO,eyesclosed,0.864466
goodiebag,white,0.1,SNAPPY,eyesclosed,0.887061
goodiebag,white,0.25,GZIP,goodiebag,0.987185
goodiebag,white,0.25,BZIP2,goodiebag,0.981058
goodiebag,white,0.25,LZMA,goodiebag,0.96045
goodiebag,white,0.25,ZSTD,goodiebag,0.98179
goodiebag,white,0.25,LZ4,goodiebag,0.984578
goodiebag,white,0.25,LZO,eyesclosed,0.864466
goodiebag,white,0.25,SNAPPY,eyesclosed,0.887061
goodiebag,white,0.2,GZIP,goodiebag,0.987185
goodiebag,white,0.2,BZIP2,goodiebag,0.981058
goodiebag,white,0.2,LZMA,goodiebag,0.96045
goodiebag,white,0.2,ZSTD,goodiebag,0.98179
goodiebag,white,0.2,LZ4,goodiebag,0.984578
goodiebag,white,0.2,LZO,eyesclosed,0.864466
goodiebag,white,0.2,SNAPPY,eyesclosed,0.887061
heaventome,brown,0.05,GZIP,heaventome,0.989118
heaventome,brown,0.05,BZIP2,heaventome,0.987299
heaventome,brown,0.05,LZMA,heaventome,0.9744
heaventome,brown,0.05,ZSTD,heaventome,0.98947
heaventome,brown,0.05,LZ4,heaventome,0.987988
heaventome,brown,0.05,LZO,heaventome,0.884143
heaventome,brown,0.05,SNAPPY,eyesclosed,0.925827
heaventome,brown,0.15,GZIP,heaventome,0.989118
heaventome,brown,0.15,BZIP2,heaventome,0.987299
heaventome,brown,0.15,LZMA,heaventome,0.9744
heaventome,brown,0.15,ZSTD,heaventome,0.98947
heaventome,brown,0.15,LZ4,heaventome,0.987988
heaventome,brown,0.15,LZO,heaventome,0.884143
heaventome,brown,0.15,SNAPPY,eyesclosed,0.925827
heaventome,brown,0.1,GZIP,heaventome,0.989118
heaventome,brown,0.1,BZIP2,heaventome,0.987299
heaventome,brown,0.1,LZMA,heaventome,0.9744
heaventome,brown,0.1,ZSTD,heaventome,0.98947
heaventome,brown,0.1,LZ4,heaventome,0.987988
heaventome,brown,0.1,LZO,heaventome,0.884143
heaventome,brown,0.1,SNAPPY,eyesclosed,0.925827
heaventome,brown,0.25,GZIP,heaventome,0.989118
heaventome,brown,0.25,BZIP2,heaventome,0.987299
heaventome,brown,0.25,LZMA,heaventome,0.9744
heaventome,brown,0.25,ZSTD,heaventome,0.98947
heaventome,brown,0.25,LZ4,heaventome,0.987988
heaventome,brown,0.25,LZO,heaventome,0.884143
heaventome,brown,0.25,SNAPPY,eyesclosed,0.925827
heaventome,brown,0.2,GZIP,heaventome,0.989118
heaventome,brown,0.2,BZIP2,heaventome,0.987299
heaventome,brown,0.2,LZMA,heaventome,0.9744
heaventome,brown,0.2,ZSTD,heaventome,0.98947
heaventome,brown,0.2,LZ4,heaventome,0.987988
heaventome,brown,0.2,LZO,heaventome,0.884143
heaventome,brown,0.2,SNAPPY,eyesclosed,0.925827
heaventome,pink,0.05,GZIP,heaventome,0.989118
heaventome,pink,0.05,BZIP2,heaventome,0.987299
heaventome,pink,0.05,LZMA,heaventome,0.9744
heaventome,pink,0.05,ZSTD,heaventome,0.98947
heaventome,pink,0.05,LZ4,heaventome,0.987988
heaventome,pink,0.05,LZO,heaventome,0.884143
heaventome,pink,0.05,SNAPPY,eyesclosed,0.925827
heaventome,pink,0.15,GZIP,heaventome,0.989118
heaventome,pink,0.15,BZIP2,heaventome,0.987299
heaventome,pink,0.15,LZMA,heaventome,0.9744
heaventome,pink,0.15,ZSTD,heaventome,0.98947
heaventome,pink,0.15,LZ4,heaventome,0.987988
heaventome,pink,0.15,LZO,heaventome,0.884143
heaventome,pink,0.15,SNAPPY,eyesclosed,0.925827
heaventome,pink,0.1,GZIP,heaventome,0.989118
heaventome,pink,0.1,BZIP2,heaventome,0.987299
heaventome,pink,0.1,LZMA,heaventome,0.9744
heaventome,pink,0.1,ZSTD,heaventome,0.98947
heaventome,pink,0.1,LZ4,heaventome,0.987988
heaventome,pink,0.1,LZO,heaventome,0.884143
heaventome,pink,0.1,SNAPPY,eyesclosed,0.925827
heaventome,pink,0.25,GZIP,heaventome,0.989118
heaventome,pink,0.25,BZIP2,heaventome,0.987185
heaventome,pink,0.25,LZMA,heaventome,0.974758
